iter	Passed	Remaining
404	7980	11724
405	8000	11705
406	8019	11684
407	8039	11665
408	8058	11644
409	8077	11623
410	8096	11603
411	8117	11584
412	8137	11565
413	8159	11548
414	8177	11526
415	8196	11506
416	8217	11488
417	8235	11466
418	8255	11447
419	8273	11425
420	8291	11403
421	8310	11382
422	8330	11363
423	8349	11342
424	8367	11320
425	8386	11300
426	8404	11278
427	8423	11257
428	8441	11236
429	8463	11218
430	8482	11198
431	8500	11177
432	8520	11157
433	8540	11137
434	8558	11116
435	8579	11097
436	8599	11078
437	8618	11058
438	8639	11041
439	8660	11021
440	8676	10998
441	8695	10977
442	8713	10956
443	8731	10934
444	8750	10913
445	8769	10893
446	8788	10872
447	8808	10853
448	8829	10835
449	8848	10814
450	8867	10794
451	8887	10774
452	8907	10755
453	8925	10734
454	8944	10713
455	8963	10693
456	8982	10672
457	9004	10655
458	9024	10637
459	9043	10616
460	9061	10595
461	9081	10575
462	9100	10555
463	9119	10534
464	9138	10514
465	9157	10493
466	9177	10474
467	9196	10453
468	9215	10433
469	9235	10414
470	9256	10395
471	9273	10374
472	9290	10350
473	9309	10330
474	9327	10309
475	9347	10290
476	9367	10270
477	9386	10250
478	9406	10230
479	9426	10211
480	9443	10189
481	9466	10173
482	9485	10153
483	9504	10132
484	9523	10112
485	9543	10092
486	9562	10073
487	9581	10052
488	9600	10032
489	9619	10012
490	9638	9991
491	9658	9972
492	9677	9952
493	9697	9932
494	9717	9913
495	9738	9895
496	9757	9874
497	9777	9855
498	9798	9837
499	9816	9816
500	9834	9794
501	9854	9775
502	9874	9756
503	9893	9736
504	9913	9717
505	9934	9698
506	9952	9678
507	9972	9658
508	9992	9639
509	10011	9618
510	10031	9600
511	10051	9580
512	10071	9561
513	10092	9542
514	10112	9523
515	10130	9502
516	10150	9483
517	10170	9463
518	10189	9443
519	10210	9424
520	10229	9404
521	10247	9383
522	10265	9362
523	10284	9342
524	10305	9323
525	10327	9306
526	10345	9285
527	10366	9266
528	10385	9246
529	10405	9227
530	10426	9208
531	10448	9191
532	10468	9172
533	10491	9155
534	10515	9139
535	10537	9122
536	10560	9105
537	10582	9087
538	10605	9070
539	10629	9054
540	10651	9036
541	10672	9018
542	10694	9000
543	10715	8982
544	10737	8964
545	10762	8949
546	10789	8935
547	10814	8919
548	10836	8902
549	10860	8885
550	10881	8866
551	10903	8849
552	10925	8831
553	10948	8814
554	10971	8797
555	10989	8775
556	11007	8754
557	11028	8735
558	11048	8716
559	11067	8695
560	11086	8675
561	11106	8655
562	11126	8636
563	11146	8616
564	11168	8598
565	11188	8579
566	11207	8559
567	11226	8538
568	11245	8518
569	11264	8497
570	11283	8477
571	11303	8457
572	11322	8437
573	11340	8416
574	11360	8396
575	11379	8376
576	11399	8356
577	11417	8335
578	11438	8316
579	11457	8296
580	11474	8275
581	11493	8254
582	11512	8234
583	11527	8211
584	11546	8191
585	11565	8170
586	11584	8150
587	11603	8130
588	11624	8111
589	11644	8091
590	11666	8074
591	11688	8055
592	11706	8034
593	11726	8015
594	11746	7995
595	11765	7975
596	11786	7956
597	11805	7936
598	11825	7916
599	11845	7897
600	11864	7876
601	11882	7855
602	11901	7835
603	11920	7815
604	11940	7795
605	11957	7774
606	11975	7753
607	11996	7734
608	12017	7715
609	12037	7696
610	12058	7677
611	12077	7656
612	12097	7637
613	12116	7616
614	12134	7596
615	12155	7577
616	12173	7556
617	12191	7535
618	12209	7515
619	12230	7496
620	12249	7475
621	12268	7455
622	12289	7436
623	12313	7419
624	12332	7399
625	12353	7380
626	12372	7360
627	12388	7338
628	12407	7318
629	12424	7296
630	12443	7276
631	12464	7257
632	12486	7239
633	12504	7218
634	12522	7197
635	12542	7178
636	12562	7158
637	12584	7140
638	12604	7120
639	12622	7100
640	12643	7080
641	12659	7059
642	12679	7039
643	12700	7020
644	12719	7000
645	12734	6978
646	12751	6957
647	12770	6937
648	12791	6918
649	12810	6897
650	12829	6877
651	12848	6857
652	12867	6837
653	12886	6817
654	12908	6799
655	12929	6780
656	12949	6760
657	12965	6738
658	12984	6718
659	13002	6698
660	13022	6678
661	13042	6659
662	13059	6637
663	13078	6617
664	13097	6598
665	13117	6578
666	13139	6559
667	13156	6539
668	13174	6518
669	13194	6498
670	13212	6478
671	13232	6458
672	13249	6437
673	13270	6418
674	13290	6398
675	13308	6378
676	13327	6358
677	13347	6339
678	13367	6319
679	13385	6299
680	13404	6279
681	13424	6259
682	13444	6239
683	13464	6220
684	13482	6199
685	13502	6180
686	13521	6160
687	13542	6141
688	13564	6122
689	13582	6102
690	13601	6082
691	13620	6062
692	13640	6042
693	13661	6023
694	13681	6004
695	13700	5983
696	13719	5964
697	13738	5943
698	13758	5924
699	13778	5905
700	13800	5886
701	13818	5865
702	13838	5846
703	13856	5826
704	13877	5806
705	13894	5786
706	13915	5766
707	13934	5746
708	13954	5727
709	13974	5707
710	13995	5688
711	14014	5668
712	14029	5647
713	14047	5627
714	14066	5606
715	14085	5587
716	14105	5567
717	14124	5547
718	14143	5527
719	14164	5508
720	14185	5489
721	14207	5470
722	14226	5450
723	14245	5430
724	14265	5411
725	14281	5390
726	14302	5370
727	14321	5350
728	14341	5331
729	14359	5310
730	14378	5291
731	14398	5271
732	14418	5252
733	14440	5233
734	14462	5214
735	14482	5194
736	14502	5175
737	14521	5155
738	14541	5135
739	14562	5116
740	14582	5097
741	14600	5076
742	14620	5057
743	14640	5037
744	14660	5018
745	14677	4997
746	14696	4977
747	14716	4958
748	14735	4938
749	14754	4918
750	14774	4898
751	14793	4878
