iter	Logloss
696	0.3392969784
697	0.3392862737
698	0.3392829454
699	0.3392791307
700	0.3392752866
701	0.3392712796
702	0.3392622084
703	0.3392600122
704	0.3392545201
705	0.3392512971
706	0.3392461184
707	0.3392412858
708	0.3392394778
709	0.3392364745
710	0.3392339121
711	0.3392268818
712	0.3392194238
713	0.3392139686
714	0.3392078071
715	0.3392019383
716	0.3391937056
717	0.339186694
718	0.3391819063
719	0.339173364
720	0.3391695579
721	0.3391622226
722	0.3391586742
723	0.3391536773
724	0.3391517318
725	0.3391465022
726	0.3391377809
727	0.3391359139
728	0.3391316843
729	0.3391260825
730	0.3391210439
731	0.3391186764
732	0.3391150724
733	0.3391096785
734	0.3391032902
735	0.3390916706
736	0.339089046
737	0.3390839799
738	0.3390764128
739	0.3390745228
740	0.3390727882
741	0.3390598836
742	0.3390520425
743	0.3390398257
744	0.3390311906
745	0.3390278599
746	0.3390252305
747	0.3390166791
748	0.3390106004
749	0.3389983909
750	0.3389970579
751	0.3389950033
752	0.338987485
753	0.338983922
754	0.3389767218
755	0.3389735443
756	0.3389710168
757	0.3389654964
758	0.3389642436
759	0.3389629191
760	0.3389543801
761	0.3389511578
762	0.3389483303
763	0.3389457796
764	0.3389367064
765	0.3389292817
766	0.3389236985
767	0.338920615
768	0.3389164116
769	0.3389066283
770	0.3389039824
771	0.3389001071
772	0.3388971469
773	0.3388921629
774	0.3388864676
775	0.3388832988
776	0.3388741612
777	0.338862857
778	0.3388588318
779	0.3388575187
780	0.3388520413
781	0.3388494664
782	0.3388412405
783	0.3388355611
784	0.3388286384
785	0.3388261217
786	0.3388222083
787	0.3388186088
788	0.3388150641
789	0.3388106594
790	0.3388085844
791	0.3388033329
792	0.3388027846
793	0.3388005
794	0.3387919638
795	0.338789014
796	0.3387868134
797	0.3387834336
798	0.3387801002
799	0.3387746792
800	0.3387701682
801	0.3387618868
802	0.3387580635
803	0.3387574466
804	0.3387534273
805	0.3387468054
806	0.3387439976
807	0.3387360822
808	0.3387275812
809	0.3387216081
810	0.3387213031
811	0.3387149322
812	0.3387089908
813	0.3387054257
814	0.3387022546
815	0.338697221
816	0.3386940121
817	0.3386901387
818	0.3386834668
819	0.3386810917
820	0.3386724694
821	0.3386713243
822	0.3386661007
823	0.3386564362
824	0.3386544239
825	0.33864908
826	0.3386453517
827	0.3386412719
828	0.3386369657
829	0.3386322416
830	0.3386295645
831	0.3386267069
832	0.3386236492
833	0.3386129851
834	0.3386100915
835	0.3386081283
836	0.3386022005
837	0.338597726
838	0.3385952431
839	0.3385911445
840	0.3385877684
841	0.3385811247
842	0.3385747018
843	0.3385729939
844	0.3385679792
845	0.3385595322
846	0.3385522164
847	0.3385479548
848	0.3385431716
849	0.3385345881
850	0.3385306449
851	0.3385284102
852	0.338524151
853	0.3385136529
854	0.338506981
855	0.3385030514
856	0.3384994344
857	0.3384933118
858	0.3384885104
859	0.3384788007
860	0.3384765211
861	0.3384700676
862	0.3384657888
863	0.3384636982
864	0.338456235
865	0.3384505635
866	0.338445229
867	0.3384423669
868	0.338439754
869	0.3384374108
870	0.3384360953
871	0.3384313882
872	0.338425243
873	0.3384143335
874	0.3384040472
875	0.3383977826
876	0.3383932055
877	0.3383854865
878	0.3383780386
879	0.338373795
880	0.3383703968
881	0.3383660877
882	0.3383646643
883	0.3383630346
884	0.3383610193
885	0.3383541993
886	0.338350087
887	0.3383489384
888	0.3383406839
889	0.3383361836
890	0.3383347575
891	0.3383318163
892	0.3383290914
893	0.3383234211
894	0.3383198193
895	0.3383154731
896	0.3383090793
897	0.3383029643
898	0.3383012162
899	0.3382945298
900	0.3382854752
901	0.3382829387
902	0.3382802477
903	0.3382767856
904	0.3382736249
905	0.3382684176
906	0.338261837
907	0.3382564731
908	0.3382521673
909	0.3382489975
910	0.3382434492
911	0.3382389588
912	0.3382288585
913	0.3382245298
914	0.3382209717
915	0.3382173383
916	0.3382136455
917	0.3382056412
918	0.3382028165
919	0.3381949835
920	0.3381882395
921	0.338179373
922	0.338174043
923	0.3381714227
924	0.3381688054
925	0.3381683841
926	0.3381639702
927	0.3381620161
928	0.3381553572
929	0.3381529038
930	0.3381505864
931	0.3381479791
932	0.3381422076
933	0.3381331058
934	0.3381287595
935	0.3381280503
936	0.3381266491
937	0.3381157396
938	0.3381114309
939	0.3381066543
940	0.3381039391
941	0.3381016831
942	0.3380991075
943	0.3380982082
944	0.3380903866
945	0.3380894828
946	0.3380873041
947	0.3380844408
948	0.3380760286
949	0.3380733201
950	0.3380676528
951	0.3380639599
952	0.3380572671
953	0.3380433828
954	0.3380397577
955	0.3380371093
956	0.3380317246
957	0.3380261277
958	0.33802321
959	0.338019992
960	0.3380172193
961	0.338012364
962	0.3380045345
963	0.3380021096
964	0.338000177
965	0.3379940748
966	0.3379863423
967	0.3379823522
968	0.3379796772
969	0.3379764084
970	0.3379713029
971	0.337968788
972	0.3379636614
973	0.3379583497
974	0.3379557655
975	0.3379530934
976	0.3379483518
977	0.3379403141
978	0.3379372566
979	0.3379293733
980	0.3379276872
981	0.3379221019
982	0.3379195186
983	0.3379160029
984	0.3379117416
985	0.3379039991
986	0.3379005296
987	0.3378946317
988	0.3378917543
989	0.337888447
990	0.3378850523
991	0.3378828172
992	0.3378795341
993	0.3378726727
994	0.3378670724
995	0.3378654342
996	0.3378642924
997	0.3378591377
998	0.3378541777
999	0.3378502617
