iter	Passed	Remaining
252	138664	409415
253	139192	408810
254	139740	408261
255	140272	407667
256	140827	407139
257	141362	406553
258	141882	405926
259	142388	405259
260	142947	404745
261	143492	404189
262	143969	403443
263	144430	402654
264	144963	402067
265	145435	401315
266	146027	400892
267	146593	400397
268	147159	399901
269	147688	399304
270	148202	398669
271	148779	398204
272	149268	397501
273	149734	396740
274	150310	396273
275	150809	395601
276	151274	394842
277	151762	394145
278	152241	393425
279	152689	392629
280	153163	391902
281	153777	391533
282	154331	391008
283	154872	390453
284	155447	389981
285	155951	389333
286	156535	388883
287	157086	388353
288	157600	387730
289	158178	387265
290	158739	386756
291	159299	386247
292	159843	385698
293	160396	385170
294	160932	384600
295	161456	384005
296	162009	383477
297	162570	382969
298	163113	382416
299	163691	381947
300	164174	381256
301	164720	380711
302	165280	380200
303	165824	379649
304	166356	379075
305	166897	378519
306	167407	377894
307	167981	377412
308	168516	376843
309	169083	376347
310	169596	375729
311	170114	375124
312	170652	374562
313	171241	374113
314	171755	373499
315	172331	373020
316	172798	372307
317	173287	371642
318	173782	370989
319	174305	370400
320	174847	369849
321	175377	369272
322	175883	368648
323	176447	368143
324	177020	367658
325	177563	367108
326	178174	366702
327	178778	366278
328	179294	365672
329	179827	365103
330	180290	364394
331	180751	363681
332	181291	363128
333	181726	362364
334	182152	361586
335	182687	361026
336	183193	360407
337	183717	359825
338	184210	359183
339	184789	358709
340	185330	358160
341	185874	357618
342	186349	356944
343	186837	356294
344	187338	355672
345	187822	355017
346	188376	354494
347	188931	353974
348	189504	353487
349	190080	353007
350	190554	352335
351	191087	351774
352	191576	351132
353	192118	350589
354	192659	350042
355	193113	349340
356	193601	348700
357	194118	348111
358	194643	347538
359	195158	346948
360	195643	346305
361	196133	345671
362	196628	345047
363	197154	344479
364	197689	343926
365	198224	343373
366	198680	342683
367	199220	342139
368	199757	341591
369	200277	341013
370	200797	340436
371	201280	339796
372	201735	339110
373	202275	338568
374	202810	338018
375	203375	337517
376	203832	336836
377	204315	336201
378	204840	335636
379	205356	335054
380	205855	334447
381	206387	333893
382	206865	333252
383	207395	332696
384	207901	332101
385	208377	331459
386	208897	330889
387	209453	330374
388	209946	329761
389	210477	329207
390	210922	328521
391	211366	327833
392	211794	327122
393	212253	326460
394	212782	325907
395	213294	325328
396	213836	324794
397	214405	324302
398	214985	323824
399	215543	323315
400	216082	322776
401	216643	322270
402	217177	321724
403	217697	321157
404	218254	320645
405	218711	319987
406	219154	319308
407	219662	318726
408	220179	318156
409	220591	317437
410	221101	316858
411	221598	316262
412	222110	315687
413	222519	314967
414	223033	314396
415	223525	313796
416	224021	313200
417	224583	312697
418	225145	312195
419	225747	311745
420	226253	311165
421	226767	310595
422	227658	310540
423	228804	310828
424	230048	311242
425	231332	311701
426	232026	311361
427	232669	310950
428	233146	310318
429	234171	310412
430	234862	310061
431	235510	309652
432	236201	309297
433	237773	310091
434	238658	309981
435	239518	309835
436	240366	309671
437	241494	309863
438	242462	309844
439	243168	309487
440	244485	309903
441	245626	310089
442	246417	309830
443	247316	309702
444	248112	309443
445	248637	308846
446	249179	308269
447	249709	307677
448	250242	307090
449	250684	306391
450	251162	305739
451	251680	305135
452	252198	304531
453	252758	303978
454	253218	303305
455	253717	302681
456	254209	302047
457	254811	301545
458	255329	300944
459	255824	300315
460	256333	299704
461	256919	299183
462	257410	298551
463	257905	297925
464	258349	297241
465	258821	296589
466	259340	295992
467	259849	295384
468	260324	294738
469	260834	294132
470	261372	293558
471	261948	293027
472	262404	292362
473	262926	291770
474	263510	291248
475	264105	290737
476	264586	290101
477	265054	289453
478	265588	288875
479	266138	288316
480	266730	287802
481	267267	287229
482	267799	286650
483	268343	286085
484	268899	285532
485	269357	284875
486	269878	284286
487	270339	283634
488	270861	283047
489	271446	282525
490	272024	281997
491	272498	281360
492	272954	280705
493	273459	280101
494	274029	279565
495	274608	279037
496	275086	278407
497	275550	277764
498	276038	277144
499	276504	276504
500	277075	275969
501	278116	275900
502	279322	275991
503	280147	275700
504	281218	275650
505	281902	275216
506	282537	274735
507	283231	274310
508	283795	273759
509	284570	273411
510	285367	273081
511	286279	272860
512	286767	272233
513	287587	271921
514	288366	271568
515	289319	271377
516	291181	272031
517	292106	271805
518	292796	271359
519	293578	270995
520	294635	270883
521	295536	270625
522	296885	270773
523	297739	270465
524	298600	270162
525	299445	269842
526	300121	269369
527	300605	268723
528	301125	268109
529	301621	267476
530	302183	266900
531	302642	266234
532	303155	265616
533	304496	265721
534	305122	265199
535	305639	264583
536	306163	263973
537	307166	263774
538	307821	263276
539	308351	262669
540	308832	262022
541	309307	261370
542	309988	260893
543	310704	260443
544	311412	259986
545	314133	261202
546	315514	261294
547	316278	260872
548	318317	261495
549	320761	262441
550	321696	262144
551	322270	261552
552	322865	260977
553	323386	260343
554	323944	259739
555	324525	259153
556	325031	258507
557	325593	257907
558	326085	257251
559	326636	256642
560	327115	255977
561	327650	255357
562	328183	254735
563	328689	254093
564	329199	253454
565	329680	252793
566	330255	252205
567	330753	251559
568	331249	250911
569	331779	250290
570	332270	249639
571	332748	248979
572	333282	248362
573	333803	247735
574	334291	247085
575	334862	246496
576	335302	245810
577	335756	245137
578	336225	244474
579	336745	243850
580	337258	243221
581	337814	242622
582	338290	241967
583	338937	241434
584	339641	240942
585	340594	240624
586	341108	239996
587	341630	239373
588	342297	238853
589	342751	238183
590	343548	237751
591	344080	237136
592	344591	236506
593	345313	236022
594	345856	235415
595	346355	234777
596	347807	234784
597	349352	234849
598	350157	234412
599	351467	234311
600	352665	234132
601	353121	233459
602	353605	232804
603	354120	232171
604	354561	231490
605	355115	230883
606	355626	230249
607	356074	229574
608	356592	228945
609	357125	228326
610	357600	227670
611	358520	227297
612	359011	226651
613	360061	226357
614	361479	226291
615	362626	226052
616	363120	225405
617	363937	224958
618	364553	224386
619	365068	223751
620	365556	223101
621	366964	223010
622	367931	222648
623	369078	222393
624	369591	221754
625	370347	221262
626	370886	220639
627	371836	220259
628	372425	219665
629	372981	219052
630	373583	218466
631	374209	217894
632	374777	217287
633	375305	216659
634	376340	216321
635	377022	215780
636	377740	215258
637	378258	214623
638	379566	214434
639	380187	213855
640	380924	213341
641	382387	213231
642	382995	212642
643	383776	212149
644	384921	211856
645	386318	211697
646	387464	211398
647	387972	210750
648	388501	210113
649	389415	209685
650	390394	209289
651	391177	208788
652	391677	208134
653	392563	207686
654	393759	207400
655	394511	206877
656	395088	206263
657	395662	205648
658	396862	205356
659	398010	205035
660	398935	204598
661	399891	204174
662	400757	203703
663	401693	203266
664	402759	202893
665	403345	202278
666	403871	201632
667	404396	200987
668	405269	200514
669	406168	200053
670	406659	199390
671	407290	198796
672	407827	198156
673	408303	197488
674	409003	196927
675	409861	196442
676	410582	195890
677	411372	195371
678	411884	194720
679	412409	194074
680	412926	193426
681	414650	193341
682	415714	192944
683	416497	192417
684	417654	192060
685	418557	191584
686	419948	191330
687	421293	191051
688	422078	190517
689	422937	190015
690	423928	189571
691	424776	189062
692	425380	188444
693	425862	187772
694	426342	187100
695	426782	186410
696	427339	185773
697	427807	185097
698	428391	184471
699	428823	183781
700	429277	183101
701	429815	182457
702	430336	181806
703	430852	181153
704	431363	180499
705	431859	179839
706	432361	179182
707	432860	178524
708	433393	177880
709	433891	177223
710	434438	176586
711	434938	175930
712	435474	175289
713	435995	174642
714	436552	174010
715	437090	173371
716	437685	172754
717	438206	172109
718	438712	171457
719	439241	170816
720	439865	170211
721	440364	169558
722	441327	169084
723	441793	168418
724	442340	167784
725	443224	167277
726	443772	166643
727	444324	166011
728	444903	165389
729	445418	164743
730	445956	164107
731	446544	163489
732	447061	162845
733	447570	162198
734	448348	161649
735	449306	161164
736	449858	160533
737	450714	160009
738	451408	159428
739	451833	158752
740	452308	158094
741	452881	157470
742	454141	157085
743	455187	156623
744	456199	156148
745	457146	155650
746	458076	155145
747	459395	154769
748	460732	154397
749	461855	153951
750	462615	153383
751	463126	152733
752	463857	152155
753	464362	151503
754	466276	151308
755	467262	150809
756	468142	150275
757	469224	149805
758	470629	149435
759	472109	149087
760	473201	148613
761	473977	148040
762	475814	147795
763	476294	147127
764	476809	146470
765	477252	145792
766	477795	145145
767	478409	144519
768	478938	143868
769	479444	143210
770	479969	142559
771	480485	141904
772	480995	141249
773	481489	140589
774	482011	139938
775	482835	139375
776	483726	138830
777	484259	138181
778	484869	137555
779	485393	136905
780	485895	136249
781	486393	135593
782	486877	134932
783	487399	134283
784	487923	133635
785	488452	132988
786	488970	132338
787	489977	131821
788	490754	131241
789	491535	130661
790	492221	130056
791	492798	129421
792	493469	128812
793	494664	128338
794	495331	127726
795	496040	127125
796	496612	126489
797	497080	125827
798	497737	125213
799	498459	124614
800	499320	124050
801	500005	123442
802	500613	122815
803	501321	122212
804	501843	121564
805	502360	120915
806	502852	120260
807	503348	119607
808	503889	118965
809	504340	118302
810	504878	117659
811	505398	117013
812	505981	116381
813	506546	115746
814	507014	115089
815	507565	114451
816	508076	113804
817	508550	113149
818	509113	112514
819	509548	111852
820	510007	111195
821	510572	110561
822	511113	109923
823	511616	109277
824	512154	108638
825	512658	107993
826	513271	107371
827	514300	106835
828	515392	106311
829	516031	105693
830	516578	105056
831	517103	104415
832	517586	103765
833	518451	103193
834	519934	102741
835	520734	102153
836	521427	101544
837	522051	100921
838	522588	100282
839	523697	99751
840	524224	99110
841	524878	98492
842	525818	97928
843	526781	97367
844	527467	96754
845	527997	96112
846	528436	95455
847	529241	94863
848	529913	94248
849	531118	93726
850	532165	93175
851	533502	92674
852	534741	92153
853	535719	91586
854	536460	90978
855	536982	90333
856	537504	89688
857	538120	89059
858	538776	88437
859	539501	87825
860	540193	87208
861	540936	86600
862	541498	85962
863	542201	85346
864	542762	84708
865	543272	84062
866	543846	83427
867	544737	82840
868	545667	82258
869	546469	81656
870	547193	81042
871	547813	80412
872	548638	79813
873	549130	79165
874	549717	78531
875	550356	77904
876	551174	77302
877	551765	76669
878	552601	76069
879	553159	75430
880	553644	74782
881	555104	74265
882	555735	73636
883	556328	73002
884	556867	72361
885	557325	71710
886	558234	71116
887	559432	70559
888	559896	69908
889	560685	69298
890	561782	68725
891	563169	68186
892	563800	67555
893	564315	66909
894	564876	66270
895	565653	65656
896	566652	65067
897	567234	64429
898	567787	63789
899	568816	63201
900	570170	62649
901	571056	62043
902	571613	61402
903	572931	60842
904	573596	60211
905	574418	59597
906	575670	59026
907	576202	58381
908	577886	57852
909	579764	57339
910	580647	56726
911	581461	56105
912	582520	55508
913	583354	54888
914	584178	54267
915	585517	53693
916	586655	53099
917	587435	52472
918	588556	51874
919	589547	51265
920	590620	50661
921	591933	50076
922	592940	49465
923	593904	48849
924	594889	48234
925	595646	47600
926	596308	46958
927	597360	46346
928	597910	45696
929	598498	45048
930	598986	44393
931	599501	43740
932	600072	43091
933	600921	42463
934	601576	41820
935	602491	41196
936	603731	40592
937	604601	39962
938	605594	39341
939	606436	38708
940	607298	38077
941	608167	37445
942	609122	36818
943	610606	36222
944	611457	35587
945	612296	34951
946	613229	34320
947	614348	33698
948	615324	33068
949	616298	32436
950	617072	31794
951	617756	31147
952	618330	30494
953	619273	29860
954	620664	29245
955	621644	28611
956	622473	27969
957	623443	27332
958	624172	26685
959	624616	26025
960	625202	25372
961	625948	24725
962	626842	24084
963	627897	23448
964	628467	22794
965	629502	22156
966	630581	21519
967	631223	20866
968	631709	20209
969	632174	19551
970	632729	18897
971	633295	18243
972	633832	17588
973	634353	16933
974	634884	16279
975	635474	15626
976	635949	14971
977	636517	14318
978	637059	13665
979	637561	13011
980	638020	12357
981	638526	11704
982	639052	11051
983	639591	10399
984	640144	9748
985	640709	9097
986	641272	8446
987	641784	7794
988	642306	7143
989	642744	6492
990	643224	5841
991	643720	5191
992	644205	4541
993	644744	3891
994	645287	3242
995	645838	2593
996	646359	1944
997	646848	1296
998	647303	647
999	647791	0
