iter	Logloss
199	0.507954072
200	0.5075157467
201	0.507152066
202	0.5069317032
203	0.5064753389
204	0.5061386964
205	0.5059141021
206	0.5056333401
207	0.5053548397
208	0.5051648438
209	0.5047004753
210	0.504356249
211	0.5040821618
212	0.5039567164
213	0.5036943603
214	0.5033614029
215	0.5031001016
216	0.5028325035
217	0.5023983911
218	0.5021505557
219	0.5019550281
220	0.5018216938
221	0.5015048839
222	0.5013149518
223	0.5010506013
224	0.5007487801
225	0.5002564597
226	0.4998740133
227	0.4996186364
228	0.4991732937
229	0.4989637253
230	0.4984391573
231	0.498184348
232	0.4979837304
233	0.4977924954
234	0.4975657301
235	0.4971684829
236	0.496906411
237	0.4965947304
238	0.4963574536
239	0.4961364813
240	0.4958420177
241	0.495660801
242	0.4953804969
243	0.4951297018
244	0.4948565446
245	0.4945162807
246	0.4943586365
247	0.4941640959
248	0.4937990776
249	0.4935202333
250	0.493279862
251	0.4927879028
252	0.4924385121
253	0.4921683551
254	0.4917487067
255	0.4914369278
256	0.49120521
257	0.490971009
258	0.4907954225
259	0.4905922688
260	0.4901803101
261	0.4900347816
262	0.4898240232
263	0.4896354344
264	0.4893833766
265	0.4891084786
266	0.4887889399
267	0.4885754694
268	0.4883676463
269	0.4879522938
270	0.4874489889
271	0.487239414
272	0.4869473191
273	0.4866340476
274	0.4864124474
275	0.4862594413
276	0.4860327445
277	0.4857190315
278	0.4853734171
279	0.4849592106
280	0.4846270154
281	0.4843386487
282	0.4841034618
283	0.4837727745
284	0.4833860401
285	0.4831443122
286	0.4829017796
287	0.4826192949
288	0.4823119032
289	0.482131028
290	0.4818244266
291	0.4815738372
292	0.4811472481
293	0.4809589841
294	0.4807287328
295	0.4804785584
296	0.4800142909
297	0.4797086105
298	0.4794336909
299	0.4790592532
300	0.4788585961
301	0.4785867398
302	0.4783104361
303	0.4779043238
304	0.4777724843
305	0.477521794
306	0.4773074873
307	0.4768265551
308	0.4767106944
309	0.4763956606
310	0.4761914209
311	0.4759042784
312	0.4756889658
313	0.4753693377
314	0.4751349373
315	0.4748809498
316	0.4746712112
317	0.4745335552
318	0.4743588825
319	0.4741428914
320	0.4739195923
321	0.4736733183
322	0.4734841905
323	0.4733166601
324	0.4731648976
325	0.4729874342
326	0.4727607317
327	0.4725417588
328	0.4723075445
329	0.4720397873
330	0.4718686835
331	0.4716616616
332	0.4714520348
333	0.4712325593
334	0.4710733553
335	0.4707711496
336	0.4705989494
337	0.4703521824
338	0.4700765892
339	0.4698261163
340	0.469609984
341	0.4694184854
342	0.4692066349
343	0.4688014726
344	0.4684731608
345	0.4683345055
346	0.4681548382
347	0.4680030201
348	0.4675472104
349	0.4674060846
350	0.4671472469
351	0.4669786693
352	0.4667465841
353	0.466570134
354	0.4662121611
355	0.4659870795
356	0.4657862576
357	0.4656177928
358	0.4654700729
359	0.4652664993
360	0.4650712525
361	0.4648750482
362	0.4646785409
363	0.4645467317
364	0.4644068585
365	0.4641937182
366	0.4639856582
367	0.4638196704
368	0.4636617043
369	0.463536277
370	0.4632522239
371	0.4630387378
372	0.462892955
373	0.4626714699
374	0.462478966
375	0.4623154202
376	0.4621141035
377	0.461914515
378	0.4617081917
379	0.4614273797
380	0.4610799813
381	0.4608694236
382	0.4606889685
383	0.4603642257
384	0.4600851531
385	0.4599531633
386	0.4597702215
387	0.4596166814
388	0.459447914
389	0.4593060266
390	0.4591785929
391	0.4589347678
392	0.4587078187
393	0.4585993593
394	0.458472621
395	0.4583111275
396	0.458155844
397	0.4579886356
398	0.4577890233
399	0.4575960564
400	0.4573102435
401	0.4572078135
402	0.456895909
403	0.4567695097
404	0.456562478
405	0.4564301166
406	0.4561494747
407	0.4558489525
408	0.455657414
409	0.4555117306
410	0.4553167515
411	0.455088671
412	0.4548572374
413	0.4546165018
414	0.4544883377
415	0.4543289378
416	0.4541724539
417	0.453980301
418	0.4536633892
419	0.4535568731
420	0.4534323552
421	0.4532431043
422	0.4531020076
423	0.4527810896
424	0.4525864909
425	0.4523535096
426	0.4521583282
427	0.451971155
428	0.4518356186
429	0.4517116586
430	0.4515857603
431	0.4512906473
432	0.4510919471
433	0.4507376722
434	0.4505408121
435	0.4504217667
436	0.4503078555
437	0.4501287239
438	0.4500252713
439	0.4497495631
440	0.4496517517
441	0.449479427
442	0.4492383948
443	0.4490287246
444	0.4489243018
445	0.4487100739
446	0.4484885341
447	0.4483185691
448	0.448158706
449	0.4478540972
450	0.4476508508
451	0.4474936714
452	0.4472972844
453	0.4470464686
454	0.4468243653
455	0.4466331121
456	0.4465267199
457	0.4464285777
458	0.4462343771
459	0.4460164848
460	0.4458977732
461	0.4457633733
462	0.445627608
463	0.4454763906
464	0.445312339
465	0.4451963565
466	0.444942429
467	0.4448610992
468	0.4447283115
469	0.4445912963
470	0.4444349588
471	0.4443231386
472	0.4441669356
473	0.4440108733
474	0.4438026457
475	0.4436043164
476	0.4435119009
477	0.4433717152
478	0.4431460431
479	0.4429088672
480	0.442769622
481	0.442674191
482	0.4425235549
483	0.4423763295
484	0.4422384071
485	0.4420430382
486	0.4419279165
487	0.4417350982
488	0.4416294018
489	0.4415029477
490	0.4412838909
491	0.441079456
492	0.4408783508
493	0.440683047
494	0.4405192475
495	0.4403778711
496	0.4400808631
497	0.4398530451
498	0.4397039161
499	0.4394911029
500	0.4393253724
501	0.4391721807
502	0.4390349056
503	0.4388775804
504	0.4387330429
505	0.4385695052
506	0.4383831448
507	0.4382240589
508	0.438059851
509	0.4379062288
510	0.437762718
511	0.4376148389
512	0.4374229114
513	0.4373121093
514	0.4371353456
515	0.4370642266
516	0.4368847334
517	0.4367033106
518	0.4364742047
519	0.4363268476
520	0.4360738661
521	0.4358736019
522	0.4357076234
523	0.4355695137
524	0.4354011972
525	0.4352939762
526	0.4351926388
527	0.4350814753
528	0.4349514347
529	0.434473028
530	0.434350022
531	0.4342028391
532	0.4340810722
533	0.4338082038
534	0.4336953312
535	0.4334682553
536	0.4333432564
537	0.4332313918
538	0.4330940805
539	0.4329052792
540	0.4327798886
541	0.4326605155
542	0.4324920938
543	0.4323212239
544	0.4322027172
545	0.4320004519
546	0.4318702874
547	0.4315849348
548	0.4314221011
549	0.4312285399
550	0.4310612766
551	0.4309458339
552	0.4306750945
553	0.4304875477
554	0.4302535892
555	0.4301732044
556	0.4299223489
557	0.429757577
558	0.429584514
559	0.4294836737
560	0.4293104361
561	0.4291374851
562	0.4290329286
563	0.4288418909
564	0.4286337072
565	0.42850676
566	0.4283836577
567	0.4282232805
568	0.4280814838
569	0.4279722854
570	0.4278468238
571	0.4277045204
572	0.4275954822
573	0.4274759687
574	0.4273317239
575	0.4271705348
576	0.4269994917
577	0.4268533195
578	0.4267190276
579	0.4266453901
580	0.4264683554
581	0.4263221149
582	0.4262092714
583	0.4260611804
584	0.4259696345
585	0.4258544528
586	0.4257436545
587	0.4256201508
588	0.4255353426
589	0.4253433302
590	0.4252044032
591	0.4249987936
592	0.424885212
593	0.4246659977
594	0.4245058163
595	0.4243346633
596	0.4242034564
597	0.4241019177
598	0.4240081554
599	0.4238600582
600	0.4237272943
601	0.4235097027
602	0.423356739
603	0.4232318394
604	0.4231102987
605	0.4229481893
606	0.4228311552
607	0.4227070937
608	0.4225169145
609	0.4223617059
610	0.4221806151
611	0.4219938301
612	0.4218865224
613	0.4217503949
614	0.4216441694
615	0.4215303789
616	0.421395774
617	0.4212508774
618	0.4211724547
619	0.4210641004
620	0.4209528602
621	0.4208328985
622	0.4207157453
623	0.4205398541
624	0.4204326274
625	0.4202840305
626	0.4201732724
627	0.4200028213
628	0.4198435618
629	0.4197168893
630	0.4195317604
631	0.4193219568
632	0.4192271935
633	0.4190348216
634	0.418918163
635	0.4188283137
636	0.4187057628
637	0.4186153837
638	0.4185293817
639	0.4184273017
640	0.418327586
641	0.418140559
642	0.4180210603
643	0.4179120209
644	0.4178125239
645	0.4177129872
646	0.4176390191
647	0.4175327793
648	0.4174074543
649	0.4172852265
650	0.4171581291
651	0.4170675214
652	0.4168953108
653	0.4167728876
654	0.4166412931
655	0.4165587098
656	0.4163325644
657	0.4162265185
658	0.4160839569
659	0.4159709765
660	0.4158423987
661	0.4157456131
662	0.4156501085
663	0.4155453462
664	0.4154461712
665	0.4153350918
666	0.4152376596
667	0.4151031853
668	0.4150111259
669	0.4148739598
670	0.4146708398
671	0.4145419639
672	0.4143839524
673	0.4142885999
674	0.4141483053
675	0.4140586595
676	0.4138521664
677	0.4137436709
678	0.4136551283
679	0.41357322
680	0.4134726771
681	0.4133771582
682	0.4132663349
683	0.4131885589
684	0.4130866872
685	0.4129851001
686	0.4128809416
687	0.4127562846
688	0.4126067048
689	0.4124792896
690	0.4123423154
691	0.4122325578
692	0.412118359
693	0.4119497479
694	0.4118780553
695	0.4117635057
696	0.4116400849
697	0.411539054
698	0.4114699911
699	0.4113428732
700	0.4112594248
701	0.4110811099
702	0.4110049298
703	0.4108957608
704	0.410767181
705	0.4105592971
706	0.4104746946
707	0.410348903
708	0.4102266954
709	0.4101274301
710	0.4100493489
711	0.4098931128
712	0.4097467736
713	0.4095889327
714	0.4094478174
715	0.4093504723
716	0.4092720811
717	0.4091896263
718	0.4090637355
719	0.4090042418
720	0.4089070109
721	0.4088495156
722	0.4087211882
723	0.4085987516
724	0.4085057347
725	0.4082747098
726	0.4080917204
727	0.4079743536
728	0.4078958016
729	0.4077881544
730	0.4077080388
731	0.4076021493
732	0.4075141718
733	0.407406706
734	0.4072497294
735	0.4071574623
736	0.4070228877
737	0.406930184
738	0.4067837555
739	0.4066936219
740	0.4065339048
741	0.4064640954
742	0.4063694418
743	0.4062775341
744	0.4061938217
745	0.4061031472
746	0.4059762811
747	0.4058940348
748	0.405762194
749	0.4055762475
750	0.4054369473
751	0.4053400138
752	0.4052598037
753	0.4051431215
754	0.4050184172
755	0.4049056609
756	0.4047462119
757	0.4046618465
758	0.404490396
759	0.4042850138
760	0.4041759906
761	0.404064255
762	0.4039844913
763	0.4038869808
764	0.4037285001
765	0.4035864027
766	0.4034518943
767	0.403350724
768	0.4032384018
769	0.403143167
770	0.4030544014
771	0.4029071706
772	0.4027997702
773	0.4026442103
774	0.4024426543
775	0.4023448293
776	0.4022402388
777	0.4021317446
778	0.4020241289
779	0.4019513059
780	0.4018348203
781	0.4017265081
782	0.4015728203
783	0.4014692695
784	0.4013643043
785	0.4012538372
786	0.4011451488
787	0.4010469598
788	0.4009665581
789	0.4008117575
790	0.4006186433
791	0.4005299157
792	0.4003467829
793	0.4001656812
794	0.4000700416
795	0.399988668
796	0.3998497366
797	0.3997642224
798	0.3995781281
799	0.3994464637
800	0.3993688188
801	0.3992333435
802	0.3991045356
803	0.3989369778
804	0.3988368504
805	0.3986722834
806	0.3985129424
807	0.3983698062
808	0.3982790971
809	0.3981990932
810	0.3981119153
811	0.3979491916
812	0.3978513026
813	0.3977576842
814	0.3976482065
815	0.3975549401
816	0.3974525676
817	0.3972606314
818	0.3971398427
819	0.397030867
820	0.3969332387
821	0.3968217618
822	0.3966902415
823	0.3966007605
824	0.3964306762
825	0.3963363499
826	0.3962405236
827	0.3961520545
828	0.3960738549
829	0.3959994658
830	0.3958795885
831	0.3956698197
832	0.3955959758
833	0.3955342412
834	0.3954134351
835	0.395323816
836	0.3952170972
837	0.3950734842
838	0.3949846836
839	0.3949126356
840	0.3948145458
841	0.3946916921
842	0.394591218
843	0.3945039977
844	0.3943940562
845	0.3942712572
846	0.3941738578
847	0.3940651709
848	0.3939364191
849	0.3938550952
850	0.3937559371
851	0.3935863638
852	0.3934857042
853	0.393372745
854	0.3932494753
855	0.3931655245
856	0.3930528561
857	0.3928863532
858	0.3928096501
859	0.3927721731
860	0.3926821851
861	0.3926047054
862	0.3925101434
863	0.3924256209
864	0.3923723818
865	0.3923005907
866	0.3922116906
867	0.3921237416
868	0.392022773
869	0.391899593
870	0.3918035383
871	0.3916805727
872	0.3915416695
873	0.3914451199
874	0.3913439911
875	0.3912470729
876	0.3911468802
877	0.3910604822
878	0.3909607659
879	0.3907959119
880	0.3907043809
881	0.3906186721
882	0.3905216445
883	0.3904409193
884	0.3903623756
885	0.3902798785
886	0.3901332648
887	0.3900214926
888	0.389819445
889	0.3897291195
890	0.389627822
891	0.389539641
892	0.3894644777
893	0.3893865891
894	0.389304785
895	0.3891688633
896	0.3890786765
897	0.3889094358
898	0.3887988664
899	0.3886809143
900	0.3885594065
901	0.3884285956
902	0.3883379034
903	0.388263762
904	0.388188955
905	0.3880807288
906	0.3879839043
907	0.3878854713
908	0.3878191452
909	0.3877453761
910	0.3876656389
911	0.3875950857
912	0.387485172
913	0.3873814427
914	0.3873047342
915	0.3871935454
916	0.3870781772
917	0.3869811621
918	0.3869075828
919	0.3867728347
920	0.3866827574
921	0.3865666077
922	0.3864729704
923	0.3863875914
924	0.3863133892
925	0.3861753224
926	0.3860915171
927	0.3859950962
928	0.3858952799
929	0.3857990144
930	0.3856920314
931	0.3855840323
932	0.3854840835
933	0.3853790569
934	0.3852650387
935	0.3851707665
936	0.3850925953
937	0.3849907129
938	0.3849176491
939	0.3848273763
940	0.3847390904
941	0.384649497
942	0.3845519432
943	0.3844602888
944	0.3843608949
945	0.3842829458
946	0.3842093229
947	0.3841189555
948	0.3840032573
949	0.3838802928
950	0.3837436403
951	0.3835856211
952	0.3834688904
953	0.3833938734
954	0.3833100108
955	0.3832195031
956	0.3831240942
957	0.3830104114
958	0.3829281979
959	0.3828475272
960	0.3827746737
961	0.3826705488
962	0.3825880948
963	0.3824987085
964	0.3823738033
965	0.3822516188
966	0.3821390292
967	0.3820521601
968	0.3819944279
969	0.3819065345
970	0.3818215675
971	0.3816755133
972	0.3816168571
973	0.3814355375
974	0.3812954837
975	0.3811957233
976	0.3811020392
977	0.3809896121
978	0.3809087012
979	0.3808114378
980	0.3807049933
981	0.3806173553
982	0.380556469
983	0.3804001172
984	0.3803269132
985	0.3802170137
986	0.3801618141
987	0.3800845053
988	0.3800068002
989	0.3799355443
990	0.3798418123
991	0.379736377
992	0.3796156136
993	0.3795307134
994	0.3794409416
995	0.379300857
996	0.3792108768
997	0.3791109296
998	0.3789766727
999	0.378901601
