iter	Passed	Remaining
941	3180	195
942	3183	192
943	3187	189
944	3190	185
945	3193	182
946	3197	178
947	3200	175
948	3203	172
949	3207	168
950	3210	165
951	3213	162
952	3216	158
953	3220	155
954	3223	151
955	3227	148
956	3231	145
957	3235	141
958	3238	138
959	3242	135
960	3245	131
961	3248	128
962	3252	124
963	3255	121
964	3259	118
965	3262	114
966	3266	111
967	3269	108
968	3272	104
969	3276	101
970	3279	97
971	3282	94
972	3285	91
973	3288	87
974	3292	84
975	3295	81
976	3299	77
977	3303	74
978	3307	70
979	3310	67
980	3313	64
981	3316	60
982	3319	57
983	3322	54
984	3326	50
985	3329	47
986	3332	43
987	3335	40
988	3339	37
989	3343	33
990	3346	30
991	3349	27
992	3353	23
993	3356	20
994	3359	16
995	3362	13
996	3364	10
997	3368	6
998	3371	3
999	3374	0
