iter	Logloss
281	0.1527653594
282	0.1525654075
283	0.1523508611
284	0.1522495423
285	0.1521261124
286	0.1519188661
287	0.1518214038
288	0.1516845766
289	0.1515834952
290	0.1514839602
291	0.1513723047
292	0.151266782
293	0.151143881
294	0.1509981929
295	0.1508914993
296	0.1508056467
297	0.1507126804
298	0.1506085919
299	0.1504631682
300	0.1503408363
301	0.1501852186
302	0.1500488072
303	0.1499522739
304	0.149866369
305	0.1497748229
306	0.1495718123
307	0.1494667203
308	0.1492584033
309	0.1491418633
310	0.1490114107
311	0.1489226888
312	0.1488247222
313	0.1486804222
314	0.1485332865
315	0.1484329273
316	0.1482616714
317	0.1481502413
318	0.1480573928
319	0.1478362249
320	0.1477488711
321	0.1476094827
322	0.1474885381
323	0.1474052641
324	0.1473117458
325	0.147228406
326	0.1470947624
327	0.1469761263
328	0.1468893088
329	0.1468079294
330	0.1467341674
331	0.1466245381
332	0.1465302987
333	0.1463445032
334	0.1462516915
335	0.1461689893
336	0.1460161372
337	0.1459196583
338	0.1457811118
339	0.1455474869
340	0.145429559
341	0.1453496871
342	0.1452724911
343	0.1451449577
344	0.145030719
345	0.1449232406
346	0.1448484043
347	0.1447687327
348	0.1446770254
349	0.1445428927
350	0.1443661774
351	0.1442621761
352	0.1441741671
353	0.1440611475
354	0.1439353605
355	0.1438030709
356	0.1437275387
357	0.1436490125
358	0.1435587683
359	0.1432736398
360	0.1431524956
361	0.1430615839
362	0.142973745
363	0.1428850353
364	0.1427174995
365	0.1425713958
366	0.1424723268
367	0.1424036603
368	0.1423264116
369	0.142159227
370	0.1420223605
371	0.1419461811
372	0.1418608157
373	0.1417858984
374	0.141713368
375	0.1416433703
376	0.141557282
377	0.1414785002
378	0.1413600282
379	0.1412758855
380	0.1412108613
381	0.1411395419
382	0.1410420893
383	0.1409697545
384	0.1408566235
385	0.1407889079
386	0.1406875803
387	0.1406185176
388	0.140548258
389	0.1404828487
390	0.1403905467
391	0.1403242995
392	0.1402372976
393	0.1401689166
394	0.1401056138
395	0.140021678
396	0.1399160097
397	0.1398473389
398	0.1397410999
399	0.1396259843
400	0.139558475
401	0.1392899845
402	0.139186144
403	0.1391225359
404	0.1390092794
405	0.1389432988
406	0.1388295775
407	0.1387519128
408	0.1386864495
409	0.1386220907
410	0.138558794
411	0.138494539
412	0.1384305729
413	0.1383223669
414	0.1382566238
415	0.1381939023
416	0.1381301615
417	0.1380683566
418	0.1379944853
419	0.1379332251
420	0.1378704048
421	0.1378076731
422	0.1376540795
423	0.1375643996
424	0.137504111
425	0.1374414374
426	0.13738297
427	0.1373207466
428	0.1371663856
429	0.1370407781
430	0.1369312727
431	0.1368525814
432	0.1367837507
433	0.1366957204
434	0.1366322179
435	0.1365717439
436	0.1364896612
437	0.1364299415
438	0.1363672558
439	0.1363085176
440	0.1362079226
441	0.1361456937
442	0.1360633816
443	0.1360008312
444	0.1359415185
445	0.1358760733
446	0.1358146977
447	0.1357075671
448	0.1355784764
449	0.1354625823
450	0.1353939299
451	0.1353321891
452	0.1352729399
453	0.1352129675
454	0.1351377985
455	0.1350787533
456	0.1349803613
457	0.1349215621
458	0.134863546
459	0.1347634222
460	0.1347033626
461	0.1346452941
462	0.1345883146
463	0.1345307682
464	0.1344555131
465	0.1343877132
466	0.134328795
467	0.1342438531
468	0.1341385319
469	0.134080595
470	0.1340267885
471	0.1339683613
472	0.1338934001
473	0.1338318885
474	0.1337674221
475	0.1337121198
476	0.1336519659
477	0.1335939746
478	0.1335381173
479	0.1334800113
480	0.1334246933
481	0.1333132747
482	0.133230369
483	0.1331729781
484	0.1330149558
485	0.1329209547
486	0.1328661751
487	0.1328089451
488	0.1327532002
489	0.1326832096
490	0.1326264205
491	0.1325715413
492	0.1324583082
493	0.1324024905
494	0.1323297492
495	0.1322258504
496	0.132172274
497	0.132044889
498	0.1319896127
499	0.1319258556
500	0.1318706017
501	0.1318162334
502	0.1317239287
503	0.1316695912
504	0.1316107914
505	0.1315572612
506	0.131502774
507	0.1314514078
508	0.1313562408
509	0.1313040745
510	0.1312549717
511	0.1311763542
512	0.1311062604
513	0.1308555716
514	0.1308033896
515	0.1306623739
516	0.1306040188
517	0.1305507609
518	0.1304374816
519	0.130366513
520	0.1303126474
521	0.1302287068
522	0.1301752279
523	0.130058843
524	0.1300061394
525	0.1299472013
526	0.1298940346
527	0.1298253235
528	0.1297692918
529	0.1297172313
530	0.1296064019
531	0.1295400959
532	0.129487085
533	0.1294362031
534	0.1293084628
535	0.1292142263
536	0.1291408602
537	0.1290892293
538	0.129038459
539	0.1289438451
540	0.128894336
541	0.1288356795
542	0.1287881432
543	0.1287383519
544	0.1286872703
545	0.1286374148
546	0.1285679917
547	0.128518336
548	0.1284690168
549	0.128421116
550	0.1283702454
551	0.1282722026
552	0.1282077032
553	0.1281521483
554	0.1281024348
555	0.1280538833
556	0.1279985188
557	0.127951708
558	0.1278777269
559	0.1278291512
560	0.1277658189
561	0.127715713
562	0.1276398279
563	0.1275174217
564	0.1274711686
565	0.1273503088
566	0.1273015456
567	0.1272191346
568	0.1271704825
569	0.1271162276
570	0.1270717475
571	0.1270229279
572	0.1269568118
573	0.1269106941
574	0.1268626895
575	0.1267932699
576	0.1266606999
577	0.1266143975
578	0.1265685536
579	0.1265238256
580	0.1264750374
581	0.1263972192
582	0.1263497751
583	0.1262926028
584	0.1262073445
585	0.1261414597
586	0.1260759498
587	0.1260301586
588	0.1259840752
589	0.125939568
590	0.1258082572
591	0.1257264161
592	0.1256820186
593	0.125635924
594	0.1255922871
595	0.1255357482
596	0.1254899378
597	0.125342586
598	0.1252477389
599	0.1251956141
600	0.1251519669
601	0.1250989339
602	0.1250365519
603	0.1249918699
604	0.1248335678
605	0.1247879366
606	0.1247051017
607	0.1246594899
608	0.1245928462
609	0.1245474183
610	0.1244558731
611	0.1243822642
612	0.1243355061
613	0.124229934
614	0.124185285
615	0.124130909
616	0.1240901228
617	0.1240310457
618	0.123937142
619	0.1238930003
620	0.1238067341
621	0.1237629582
622	0.1237181702
623	0.1236725989
624	0.1236294743
625	0.1235647089
626	0.1234905094
627	0.1234394856
628	0.1233957372
629	0.1232791166
630	0.1232351163
631	0.1231932174
632	0.1231346555
633	0.1230839689
634	0.1230384869
635	0.1229418853
636	0.122898336
637	0.122856232
638	0.1227841014
639	0.122708426
640	0.1226594296
641	0.1226166146
642	0.1225751789
643	0.1224427957
644	0.1224010359
645	0.1223419299
646	0.1223003586
647	0.1222575624
648	0.1222079123
649	0.1221644805
650	0.1220704071
651	0.1220024433
652	0.1219129815
653	0.1218562773
654	0.1218137652
655	0.121770352
656	0.1217291346
657	0.1216859937
658	0.1216443059
659	0.1215333093
660	0.1214803586
661	0.1214335442
662	0.1213525788
663	0.1213110603
664	0.121221309
665	0.1211781734
666	0.1211295394
667	0.1210886099
668	0.1209713264
669	0.1208766899
670	0.1208043398
671	0.1207638761
672	0.1207232166
673	0.1206335043
674	0.1205731496
675	0.1204751076
676	0.1204358776
677	0.1203854831
678	0.1202849489
679	0.1202440719
680	0.1202039937
681	0.1201552666
682	0.120092168
683	0.1200370601
684	0.1199950172
685	0.1199533003
686	0.1199122305
687	0.1198733572
688	0.1198117035
689	0.1197329038
690	0.1196844489
691	0.1196436444
692	0.1196048274
693	0.119527573
694	0.1194882285
695	0.1194413432
696	0.1194029046
697	0.1193366015
698	0.1192996323
699	0.1192416694
700	0.1192023535
701	0.1191643591
702	0.1191238408
703	0.1190488576
704	0.1190100444
705	0.1189328559
706	0.1188932641
707	0.1188150131
708	0.118753435
709	0.1187161187
710	0.1186782439
711	0.1186107668
712	0.1185663299
713	0.1185042063
714	0.1184214384
715	0.1183832473
716	0.1183268204
717	0.1182161208
718	0.1181704206
719	0.1180914014
720	0.1180161208
721	0.1179774894
722	0.1179377967
723	0.1178436201
724	0.1177576829
725	0.1177102238
726	0.1176723883
727	0.1175873449
728	0.1175492684
729	0.1174988347
730	0.1174172956
731	0.1173830119
732	0.1173451617
733	0.1173088174
734	0.1172716429
735	0.1172346143
736	0.117146857
737	0.1170996426
738	0.1170641218
739	0.1170158498
740	0.1169538019
741	0.1169150472
742	0.1168731665
743	0.116808066
744	0.1167710928
745	0.1167116446
746	0.1166107863
747	0.1165374543
748	0.1165008556
749	0.1164577508
750	0.1164215402
751	0.116368648
752	0.1162990592
753	0.1162388473
754	0.1161727464
755	0.1161270264
756	0.1160627083
757	0.1160253197
758	0.115988546
759	0.1159519623
760	0.1158437845
761	0.1158077825
762	0.1157713136
763	0.1157270134
764	0.1156709598
765	0.1156140082
766	0.1155788837
767	0.1155117495
768	0.1154749496
769	0.1154040874
770	0.1153668655
771	0.1153071936
772	0.1152170181
773	0.115182114
774	0.1151435022
775	0.1149587595
776	0.1149155821
777	0.1148823615
778	0.1148454259
779	0.1147982851
780	0.1146522649
781	0.1145903798
782	0.1145253568
783	0.1144905138
784	0.1143552916
785	0.1143097125
786	0.1142716066
787	0.1142222407
788	0.1141343479
789	0.1140845182
790	0.114048867
791	0.1140166851
792	0.1139381242
793	0.1138869388
794	0.1138545678
795	0.1137954218
796	0.1137634686
797	0.1136856706
798	0.1136422607
799	0.1136108331
800	0.1135755336
801	0.1135379824
802	0.1134878108
803	0.1134525968
804	0.1134047896
805	0.1133385506
806	0.1132957217
807	0.113236465
808	0.1132026367
809	0.1131533862
810	0.1131193742
811	0.1130802363
812	0.1130168274
813	0.1129659912
814	0.1129236092
815	0.1128913661
816	0.1127917653
817	0.1127578485
818	0.1127255334
819	0.1126379206
820	0.1125958306
821	0.1125266209
822	0.1124889062
823	0.1124392902
824	0.1124062661
825	0.1123358173
826	0.1122737401
827	0.1122398647
828	0.1122064298
829	0.112148382
830	0.1121149609
831	0.1120734804
832	0.1120352453
833	0.1119969964
834	0.1119641378
835	0.1119313672
836	0.1118690072
837	0.1118106675
838	0.1117753809
839	0.1117087812
840	0.1116732064
841	0.1116405794
842	0.1115972565
843	0.1115322039
844	0.1114896148
845	0.111455481
846	0.1114124374
847	0.1113416768
848	0.1113084104
849	0.1112532538
850	0.111220983
851	0.1111490874
852	0.1111088892
853	0.1110312494
854	0.1109991957
855	0.1109549981
856	0.110922644
857	0.1108139952
858	0.1107725728
859	0.1107418693
860	0.1107084915
861	0.1106588392
862	0.1106190089
863	0.1105393853
864	0.1105058847
865	0.11046598
866	0.110427093
867	0.1103687138
868	0.1103371809
869	0.1103040709
870	0.1102519918
871	0.110222235
872	0.1101931331
873	0.1101573671
874	0.1101253206
875	0.1100557239
876	0.1100058598
877	0.1099756416
878	0.1099172825
879	0.1098906939
880	0.1098469226
881	0.1098151536
882	0.1097817445
883	0.109755786
884	0.1096938907
885	0.1096361452
886	0.1096038273
887	0.1095295984
888	0.1094582924
889	0.1094297957
890	0.1093580757
891	0.1092878589
892	0.1091953238
893	0.1091556891
894	0.1091050152
895	0.1090787981
896	0.1090233167
897	0.1089974
898	0.108966466
899	0.1089310492
900	0.1089052901
901	0.1088188567
902	0.1087787237
903	0.1087268518
904	0.108696392
905	0.1086557122
906	0.1086295841
907	0.1085991003
908	0.1085686997
909	0.108542917
910	0.1085093199
911	0.1084855522
912	0.1084576401
913	0.1084316138
914	0.108405468
915	0.1083664675
916	0.1083418279
917	0.1082492787
918	0.1082236484
919	0.1081981681
920	0.1081714722
921	0.1081064743
922	0.1080805784
923	0.1080554233
924	0.1080293812
925	0.1079795693
926	0.1079242924
927	0.1078984285
928	0.1078725364
929	0.1078409326
930	0.1078152445
931	0.1077892421
932	0.1077247653
933	0.1076993565
934	0.1076695399
935	0.1076225099
936	0.1075491031
937	0.107521791
938	0.1074854278
939	0.1074272171
940	0.107395139
941	0.1073694818
942	0.1073427517
943	0.1073173545
944	0.1072923398
945	0.1072652714
946	0.1072398565
947	0.1072144247
948	0.1071892253
949	0.1071276415
950	0.1071023097
951	0.1070735045
952	0.1070467985
953	0.1070227358
954	0.1069977075
955	0.1069729738
956	0.1069226777
957	0.1068928155
958	0.1068678035
959	0.1068411072
960	0.1068162311
961	0.1067913664
962	0.1067664198
963	0.1067397446
964	0.1066836267
965	0.106659103
966	0.1066342843
967	0.1066094737
968	0.1065827131
969	0.1065578288
970	0.1065297298
971	0.1065001919
972	0.1064630976
973	0.1064386857
974	0.1063639973
975	0.1063398341
976	0.1062957249
977	0.1062665679
978	0.1062423169
979	0.1062067291
980	0.1061820143
981	0.1061101329
982	0.1060717435
983	0.1060131796
984	0.1059888943
985	0.1059582043
986	0.1059197783
987	0.1058951677
988	0.105858341
989	0.1058093591
990	0.1057851179
991	0.1057607138
992	0.1057342728
993	0.1057100345
994	0.1056856225
995	0.1056613785
996	0.105631364
997	0.1056070423
998	0.1055546608
999	0.1055304758
